date,ticker,name,composite_eq,composite_ic,BP_z,EP_z,Rev1m_z,Mom12m_z,Vol60_z
2023-03-29,AAPL,苹果,0.026266633059428723,0.010328342247581493,0.11101172882207917,0.11101172884167952,-0.07517876922983106,,0.19213569465587488
2023-03-30,AAPL,苹果,1.108881313779539,0.6662562165910543,2.0705549478187573,2.070554947736872,-0.045146609707259686,,-0.24926874985526634
2023-03-31,AAPL,苹果,-0.6242826417371256,-0.010851275865931364,-1.2201461576805779,-1.2201461577868509,0.3900683655669673,,-0.33323011408589354
2023-04-03,AAPL,苹果,0.050236110016530056,-0.2862258795303146,-0.7452666030954651,-0.7452666030670277,-0.7221999659982152,,-0.969277680230398
2023-04-04,AAPL,苹果,0.7705148892383143,-0.12047664508784715,0.8931193747747195,0.8931193748129687,-0.8646595643056689,,-0.43116124305990017
2023-04-05,AAPL,苹果,-0.46363429202690365,-0.5067538725531493,-1.526561319545804,-1.5265613196010464,-0.3310972569218276,,-0.8674882141174082
2023-04-06,AAPL,苹果,0.5263564108349817,0.6807930027878338,0.5797341420191197,0.5797341418693391,0.3646506334849299,,-1.310607992936398
2023-04-07,AAPL,苹果,-0.07157722406692499,0.5752359802754056,-0.14305082263472452,-0.14305082265161106,0.7321829094557399,,-0.7319756584743756
2023-04-10,AAPL,苹果,0.958074234779237,0.22947386537923106,1.0919358661790952,1.09193586624041,-0.405153916786376,,-1.243271289911067
2023-04-11,AAPL,苹果,0.9852991671996848,1.1719863619549495,1.6908845455846093,1.6908845455394657,0.8603629486070379,,-1.419790526281702
2023-04-12,AAPL,苹果,-0.06552173227725967,0.8005249196808988,0.3281430114609227,0.3281430113259672,1.3915190674747493,,-0.47314611557882075
2023-04-13,AAPL,苹果,-0.47138326942154074,0.8691443875316365,-0.5403746298992724,-0.5403746299102169,1.4912846793512389,,-0.6865008614745651
2023-04-14,AAPL,苹果,1.0814280342037097,-0.18392849527964392,1.3613968077711893,1.3613968077968681,-1.4246612320875387,,-0.17825728915924227
2023-04-17,AAPL,苹果,0.1487422747993479,-0.18655578085713817,-0.4022277212619919,-0.4022277213874331,-0.9044336133949984,,-0.49499092845181825
2023-04-18,AAPL,苹果,0.7662062784093393,-0.3628229782295915,0.8323511713175965,0.8323511713000126,-1.3031070343912503,,-0.09701573662849777
2023-04-19,AAPL,苹果,0.8178724846991167,0.20958325100953018,1.2550791046303706,1.2550791045651666,-0.6010570749178176,,-0.16027465468311208
2023-04-20,AAPL,苹果,-0.4975736999327629,0.8651644851746565,-0.09309291112021363,-0.09309291107874396,1.9132953545719413,,-0.10918637703984703
2023-04-21,AAPL,苹果,-0.6121777202552342,0.5288449881800702,-0.48811867495832567,-0.48811867496269123,1.3848002578168037,,0.08767327328311635
2023-04-24,AAPL,苹果,0.4866220048305996,-0.11105012045336606,0.7679200168582,0.7679200169417388,-0.162492354775448,,-0.24815563074701155
2023-04-25,AAPL,苹果,1.4197982855535507,-1.1839303451679952,2.3411620000860083,2.3411620000988513,-0.8944893031327323,,-0.10237983889661066
2023-04-26,AAPL,苹果,-0.5603427477861339,0.3352270406386747,-0.3949698728273284,-0.3949698729191135,1.2111660699874844,,0.24026517541060918
2023-04-27,AAPL,苹果,0.6885661233511002,-0.22025833861009475,1.424668258563385,1.4246682585510548,-0.7425814664158932,,0.8376534901259323
2023-04-28,AAPL,苹果,-0.11312153404831064,-0.6438679887955713,-0.6535376308256154,-0.6535376307883788,-1.2154567187272387,,0.36086759330648704
2023-05-01,AAPL,苹果,-0.39725651190543204,-0.3961359089860036,-0.7499513304987129,-0.7499513305373047,-0.26437861856410066,,0.3535020051498113
2023-05-02,AAPL,苹果,0.03920323822433407,-0.27889170382434464,0.4856861129673473,0.48568611323188937,0.364524012093339,,0.45003526120856147
2023-05-03,AAPL,苹果,-0.0043228411552329316,-0.2743893715097682,0.15098575682129653,0.15098575688644414,-0.4082591519307284,,0.7275220302594009
2023-05-04,AAPL,苹果,0.5056855381461404,-1.2777099352048926,1.784852015744217,1.7848520158963637,1.4281519338305673,,0.1188099452254517
2023-05-05,AAPL,苹果,-0.2473794278437194,0.10229804889350438,-0.34874604202434684,-0.34874604211196236,-0.3127893455156972,,0.6048149727542655
2023-05-08,AAPL,苹果,-0.7085113896585089,0.6134843285410656,-1.2806620339496246,-1.2806620338227808,-0.37258829197210447,,0.6453097828337351
2023-05-09,AAPL,苹果,-0.745816932201341,0.6831042117492718,-0.5829617674544351,-0.5829617674299117,1.2415482685272867,,0.575795925393731
2023-05-10,AAPL,苹果,1.0702504841345377,-1.8541713873193386,2.218054222638026,2.2180542225846125,-0.4519295409171306,,0.6070360496016175
2023-05-11,AAPL,苹果,0.4664398007992331,-0.6441813674564397,1.0072436682471284,1.0072436682177068,-0.30379115930787665,,0.45251929257577983
2023-05-12,AAPL,苹果,0.759979647376456,-1.2299205320646793,1.3545471920183871,1.3545471921186247,-0.8380732938943583,,0.5072490885255463
2023-05-15,AAPL,苹果,0.9031578353731033,-1.23075679679648,1.8540131241143696,1.8540131241593099,-0.47385267192721486,,0.5692475787084812
2023-05-16,AAPL,苹果,0.07132074711355074,0.3807875230700165,-0.37581751012555986,-0.3758175102242921,-1.5174543787021797,,0.48053636989812476
2023-05-17,AAPL,苹果,-0.2786255623483347,0.29656410684398443,-0.276641348439682,-0.27664134826355835,0.35551274769657776,,0.2057068049935207
2023-05-18,AAPL,苹果,1.0376647454047896,-0.5041542824852616,2.379168912455573,2.3791689124445488,0.8267007850025526,,-0.21902194172158895
2023-05-19,AAPL,苹果,-0.19578088173169939,0.24474346603816194,0.0018697537808926945,0.0018697538416247055,0.6247988757559956,,0.1620641587933194
2023-05-22,AAPL,苹果,-0.4300112383060894,0.5305694808060766,-1.1508054301406205,-1.1508054300891701,-0.1658110939810286,,-0.4157548130244046
2023-05-23,AAPL,苹果,0.3015455580141733,-0.23195609234197473,-0.2582820398352834,-0.2582820399428181,-1.3366807456087169,,-0.3860655662260779
2023-05-24,AAPL,苹果,-0.5619387616849065,0.2663462021644353,-1.6695125325042623,-1.6695125327116596,-0.6836557099409575,,-0.4076143085353383
2023-05-25,AAPL,苹果,0.06431318697013388,0.28117403431008153,0.1121134220676604,0.11211342181505692,0.2814475744256884,,-0.31447347842350665
2023-05-26,AAPL,苹果,0.7385183087908884,-0.7285353218574977,0.6416223064748605,0.6416223064769956,-1.480901696476108,,-0.18992692573558928
2023-05-29,AAPL,苹果,-1.039275426193774,1.0995499502728399,-0.8734258179181401,-0.8734258180685768,2.4399796614787217,,-0.029729592690342654
2023-05-30,AAPL,苹果,0.2295118379651129,-0.3632806268193031,1.2099131460256192,1.209913145945482,1.4621146949528743,,0.039664245157775176
2023-05-31,AAPL,苹果,-0.5075844721867729,0.4976416183736292,-0.3710116977044337,-0.371011697734474,1.2272765416019056,,0.0610379517062784
2023-06-01,AAPL,苹果,-0.44310187628507797,-0.0679155639801437,0.09884930328844818,0.09884930339367964,1.924116078962182,,0.04599003286025751
2023-06-02,AAPL,苹果,1.0786441075776345,-1.5512197131918255,1.6271675530738006,1.6271675529285026,-0.9918787906855434,,-0.06836253362269122
2023-06-05,AAPL,苹果,0.06639649427690286,0.11055603433006055,-0.19453122075699658,-0.1945312207159261,-0.6138066447828915,,-0.040841773797642665
2023-06-06,AAPL,苹果,-1.149033822898055,1.3168873151744112,-2.0268345079594927,-2.0268345078101246,0.40419234886031735,,0.13827392696228447
2023-06-07,AAPL,苹果,0.23493561230331236,-0.0011447964897929252,0.018008553541494242,0.018008553442028,-0.792405463916313,,-0.11131987831341426
2023-06-08,AAPL,苹果,0.07683100561403404,-0.32277131328793207,0.4166193396250975,0.41661933974198107,0.25742426476380226,,0.26849039214714004
2023-06-09,AAPL,苹果,1.409621811326985,-2.061992500528578,3.002692284055544,3.0026922841745916,-0.6973329347165386,,1.0642302576387344
2023-06-12,AAPL,苹果,0.4106978045275506,-0.5465701982160217,0.8300422476797049,0.8300422477055291,-0.08746267170953971,,0.10475594898457136
2023-06-13,AAPL,苹果,-0.6657643819877973,0.2783354862002142,-0.5368357976631587,-0.536835797476568,1.401070718433339,,0.18831521437812346
2023-06-14,AAPL,苹果,-0.08988597240407818,-0.2263173986903882,0.41299847004194024,0.4129984701440774,1.222280114875232,,-0.03673928507290164
2023-06-15,AAPL,苹果,0.9283460603299043,-1.54688195715964,2.106210841674728,2.1062108416252627,0.3336220495374413,,0.1654153924429324
2023-06-16,AAPL,苹果,0.5320023189530416,-0.2824934315487535,0.26742868127416664,0.26742868129683817,-1.5320905589292693,,-0.06106135431189233
2023-06-19,AAPL,苹果,0.6219533573871243,-0.5441672857879373,0.41791554289612004,0.41791554303473033,-1.9710557581915602,,0.3190734145739135
2023-06-20,AAPL,苹果,-0.4665037135824829,-0.020147304518894224,0.09329605632242509,0.09329605628794664,1.5738994589290403,,0.4787075080112631
2023-06-21,AAPL,苹果,-0.623843117708424,0.5379310487916799,-0.6740563742207112,-0.6740563741707484,0.7839619232263854,,0.36329779921585137
2023-06-22,AAPL,苹果,0.040618938594265575,-0.36712168435162634,0.330701448767837,0.3307014489434123,-0.24650824612518618,,0.7454353894593733
2023-06-23,AAPL,苹果,0.6943585730957221,-0.859706327706533,0.8894241313035349,0.8894241314220617,-0.7181464098856458,,-0.28043961977164633
2023-06-26,AAPL,苹果,-0.5163991237407781,-0.4333438915753364,0.6501245604194553,0.6501245601563079,2.582484357502982,,0.7833612580358938
2023-06-27,AAPL,苹果,1.4018335170864709,-2.453157391799486,2.678452057896522,2.67845205794747,-0.7574872834475022,,0.5070573309456106
2023-06-28,AAPL,苹果,0.1933427472840981,-0.7719582123220968,0.8495917000100235,0.8495916999506083,0.10030972501738646,,0.8255026858068529
2023-06-29,AAPL,苹果,0.10437685918826578,0.16177340163982756,0.028100601262398165,0.02810060139916418,-1.1278584306827322,,0.7665521965912314
2023-06-30,AAPL,苹果,-0.8916058097922003,0.7910092523450817,-1.0404540420769306,-1.0404540423365902,0.5532353996098874,,0.9322797551453932
2023-07-03,AAPL,苹果,0.6971666327872683,-0.5796810382946811,1.0565847194882418,1.0565847193153626,-1.2483009870237214,,0.5728038946782522
2023-07-04,AAPL,苹果,0.14301780167873296,-0.2727729838022089,1.3245892356769382,1.3245892355314286,0.7891082693887301,,1.2879989951047046
2023-07-05,AAPL,苹果,-0.09996946080399585,0.3633247575366179,-0.2004426361187493,-0.2004426358946217,-0.8930058240007345,,0.8919983952033469
2023-07-06,AAPL,苹果,-0.2691654201424093,-0.22413693146791047,0.47715229593243735,0.47715229576791884,1.4104195728056732,,0.6205466994643203
2023-07-07,AAPL,苹果,-0.4739373514975286,0.801711800484918,-1.0409063217701953,-1.040906321712942,-0.6457586407825849,,0.4596954032895621
2023-07-10,AAPL,苹果,-0.5233022254023868,0.7726716629911994,-1.2796822841238742,-1.2796822840647697,-0.6296203965903594,,0.16346473001126258
2023-07-11,AAPL,苹果,-0.10259392545399343,-0.0499123364760264,0.24954484846384842,0.2495448485422981,0.3817346939574306,,0.5277307048646896
2023-07-12,AAPL,苹果,0.11080978504866867,0.03066085931319635,-0.11641299204740431,-0.11641299182349292,-0.6815377678715906,,0.005472643806018654
2023-07-13,AAPL,苹果,0.6100494734954837,0.07815838947290193,0.728654889569918,0.7286548897289326,-1.4807824105173564,,0.49789429583427214
2023-07-14,AAPL,苹果,0.2829743520776775,0.6674730878414359,0.8729046466034769,0.8729046463795846,-0.058976201120163385,,0.6728880857925147
2023-07-17,AAPL,苹果,-0.621778290095548,1.0992692690786092,0.44134141740185645,0.4413414172964173,2.6367732976308713,,0.7330226974495944
2023-07-18,AAPL,苹果,0.29147054106839465,1.0208833351881907,1.28504600840367,1.2850460083831798,0.7193827501228909,,0.6848271023903806
2023-07-19,AAPL,苹果,-0.7695658528954001,-0.11129272190246758,-1.4349120322063833,-1.4349120323385787,-0.8326689680786596,,1.0411083151152984
2023-07-20,AAPL,苹果,0.4363707469550103,0.3212555686003182,0.7031864383448546,0.7031864382585152,-0.9137839169966216,,0.5746738057799502
2023-07-21,AAPL,苹果,-0.42017928841330465,0.8110653579334719,-0.1263133368245331,-0.1263133367733712,0.2861991167923328,,1.1418913632629815
2023-07-24,AAPL,苹果,0.6060057078916816,0.35397556088633475,2.0534635146182962,2.0534635145093025,0.6297732728491747,,1.053130924711698
2023-07-25,AAPL,苹果,-0.10509594295456098,-0.0839104763911801,-0.5257811791893945,-0.52578117922618,-2.0043227405796307,,1.3731441539823002
2023-07-26,AAPL,苹果,0.3799412384122717,-0.07971152524374353,0.1096477629525037,0.10964776285906712,-2.1559273622614,,0.8554579344238843
2023-07-27,AAPL,苹果,-0.5662627117198009,-0.9447670500674612,-1.4474243380006804,-1.4474243378379983,-1.3687871100386815,,0.738989281079206
2023-07-28,AAPL,苹果,-0.9529641969707878,0.6098667080196204,-1.0088679683940966,-1.0088679686513269,0.4667488508625152,,1.3273719999752127
2023-07-31,AAPL,苹果,0.2570520221286676,-0.8458868295644122,0.06811394774556188,0.06811394770857747,-1.9150475284533057,,1.0230673353927746
2023-08-01,AAPL,苹果,-1.0758289739219946,0.8131208468356058,-0.9101583541471371,-0.9101583543158113,1.3385553409682711,,1.1444438462567585
2023-08-02,AAPL,苹果,0.3166719559968097,-0.8477691064296714,0.8001144954225692,0.8001144957814689,-0.8404683616746619,,1.174009528891461
2023-08-03,AAPL,苹果,-0.5626201136191751,0.5274469214976266,-0.2835853714485178,-0.2835853717044049,1.0952183017873909,,0.5880914095363868
2023-08-04,AAPL,苹果,1.1365904633174169,-1.5929442960847953,1.9766503033257448,1.9766503033452487,-1.9076991363456275,,1.3146378897469535
2023-08-07,AAPL,苹果,-0.3374007808054552,0.18628602163555444,-0.24433920193645758,-0.2443392018652855,-0.4200690037869037,,1.2809937232069815
2023-08-08,AAPL,苹果,-0.14862015604769108,-0.27077037134287574,0.8325774959128848,0.83257749604898,0.5892861578758103,,1.670349458276819
2023-08-09,AAPL,苹果,-0.07074544245363856,0.18701883403600084,-0.029184601044643852,-0.029184601284706624,-1.0920756006115888,,1.3166881680967926
2023-08-10,AAPL,苹果,-1.1430417077579287,1.1774220917619431,-1.25340963129791,-1.2534096312800085,0.9071332411437567,,1.1582143273100398
2023-08-11,AAPL,苹果,-0.16185719353168615,0.11895764093194741,0.3547388805437895,0.35473888054824415,0.11660307806639636,,1.2403034571523819
2023-08-14,AAPL,苹果,0.31416804428146394,-0.11187532491659527,1.4314177883899397,1.431417788518404,0.41213094311008663,,1.1940324566724012
2023-08-15,AAPL,苹果,0.878695581449592,-0.2982080109472898,1.2402548516503238,1.2402548516192702,-2.2975263276109654,,1.2632537050821915
2023-08-16,AAPL,苹果,-0.6209971321242412,0.5591531613015559,-0.38180542018035385,-0.381805420076149,0.5387364461320022,,1.1816412421084599
2023-08-17,AAPL,苹果,0.5227439520367618,-0.3503223526487589,1.7878747178861585,1.7878747178809316,0.07519446780097985,,1.409579159819063
2023-08-18,AAPL,苹果,-0.4531803740811763,0.04879424832623491,0.042713306180865475,0.042713306274755156,1.195217581854967,,0.7029305269253588
2023-08-21,AAPL,苹果,-1.0788228849080257,0.5222013030158882,-0.6823161534239182,-0.6823161533463079,1.9042602686197814,,1.0463989642420954
2023-08-22,AAPL,苹果,-0.854018604688916,0.836598442981376,-2.1566847732956105,-2.1566847734291166,-1.9588083452801208,,1.0615132173110575
2023-08-23,AAPL,苹果,-0.3187745981109887,0.5353224240251383,0.24169038324355704,0.2416903830010331,0.5003316044049819,,1.258147554283563
2023-08-24,AAPL,苹果,0.25192396962038976,-0.0976989269709499,1.393605959668282,1.3936059593914438,1.0360316012040658,,0.7434844393741008
2023-08-25,AAPL,苹果,0.3358965379111477,0.7586856933828757,1.1894411524192765,1.189441152458217,0.6328288834230716,,0.40246726980983094
2023-08-28,AAPL,苹果,0.3483029017040403,-0.10594583762181498,1.198861443245448,1.1988614433310314,-0.5398294480384727,,1.544340727798791
2023-08-29,AAPL,苹果,-1.438487575549167,1.6335150549310105,-0.9660920830345819,-0.9660920829520776,1.9644194963344521,,1.8573466398755567
2023-08-30,AAPL,苹果,0.6462687758390607,0.33685586481122054,1.9828983939718345,1.9828983938880593,0.24212718419072904,,1.138594500312922
2023-08-31,AAPL,苹果,-0.6448766836360105,1.1849601745309395,-0.16910257595658992,-0.16910257586298325,0.7372376978939638,,1.5040638848305048
2023-09-01,AAPL,苹果,0.5418589876857112,0.09834937356538498,1.5512062691285193,1.5512062691596065,-0.47513246978307483,,1.4101090573283561
2023-09-04,AAPL,苹果,-0.40812152105661254,0.5606305045698792,0.8033613395728069,0.8033613396615893,1.616252441584072,,1.6229563218767744
2023-09-05,AAPL,苹果,-1.085192320338419,1.1354312243935731,-0.9472610500478611,-0.9472610499823455,1.0362082300527538,,1.410038951270716
2023-09-06,AAPL,苹果,-0.5965114559671415,1.2282538129642393,-0.8043008500097412,-0.8043008500337919,-0.9753342222222267,,1.7527783460472595
2023-09-07,AAPL,苹果,-0.36130003814199385,0.3063800915967058,0.07178634157306313,0.07178634151857474,0.0988503474732778,,1.4899224881863355
2023-09-08,AAPL,苹果,0.6392743031427768,-0.9264282764477076,2.130068271689706,2.1300682720542516,-0.182477294277532,,1.8855166254503823
2023-09-11,AAPL,苹果,0.7587974775786283,-1.0501234040300584,2.282269261538366,2.282269261490903,0.5584157707142503,,0.9709328420005058
2023-09-12,AAPL,苹果,-1.2948845808937368,1.5118065343463858,-1.6345999945122647,-1.634599994412269,0.519848579802055,,1.3904897548483588
2023-09-13,AAPL,苹果,-0.90984057549537,0.5901607158495871,-0.46221708259236993,-0.4622170826383342,0.8568272723990538,,1.8581008643517223
2023-09-14,AAPL,苹果,-0.6939477639761676,0.10322826220282268,-0.0804322851022018,-0.08043228533061508,0.9186569588283652,,1.6962695266434884
2023-09-15,AAPL,苹果,-0.7290908478598754,0.6928714036327797,-0.7362537109250996,-0.7362537107425798,-0.5291603325484251,,1.9730163023202474
2023-09-18,AAPL,苹果,0.45907981865955294,-1.0882577604025563,1.4870623806738024,1.487062380612879,-0.6333641651529056,,1.7711696518013755
2023-09-19,AAPL,苹果,0.2179782376331647,-0.9607074158137218,1.1899651579540882,1.189965158127004,-0.4136152909745895,,1.9216326565230228
2023-09-20,AAPL,苹果,-1.5698751891455038,0.5722694381815454,-0.6332788425106561,-0.6332788424534487,2.218194385592711,,2.7947486860252
2023-09-21,AAPL,苹果,-0.4965716340767474,0.058805200742501014,-0.495232358044342,-0.49523235802154614,-1.2048725912073746,,2.200694411448476
2023-09-22,AAPL,苹果,-0.145906997355922,-1.2021204176719984,1.397944938311204,1.3979449384286573,1.5971308822357568,,1.7823869839277922
2023-09-25,AAPL,苹果,-0.11715239573872316,-0.4678181653505528,0.4505502834197101,0.45055028322235674,-0.46942262480959196,,1.8391327744065515
2023-09-26,AAPL,苹果,-0.48306967417991503,-0.15553593442107122,-0.21396273434541688,-0.21396273444705424,-0.4642291919780141,,1.968582419905203
2023-09-27,AAPL,苹果,-0.4837066742549043,0.17673350935427312,-0.633100265657721,-0.6331002653722936,-0.9864457744255513,,1.655071940415154
2023-09-28,AAPL,苹果,0.18223841220419318,-1.2074282029366636,1.0731380953884246,1.0731380953326726,-0.42425054944343815,,1.8415730913477624
2023-09-29,AAPL,苹果,-0.18008167683607357,-0.9083145007038559,0.6868220654951684,0.6868220653909305,0.39214434586696445,,1.7018264923634288
2023-10-02,AAPL,苹果,0.2839020352260441,-1.270539056778034,1.8548763992851665,1.8548763994510797,0.9895166828795736,,1.584627974952496
