ticker,name,source
01349,复旦张江,sz
00552,中国通信服务,sz
01428,耀才证券金融,sz
00101,恒隆地产,sz
02556,迈富时,sz
02510,德翔海运,sz
03393,威胜控股,sz
02005,石四药集团,sz
01800,中国交通建设,sz
01766,中国中车,sz
02172,微创脑科学,sz
00697,首程控股,sz
02666,环球医疗,sz
01308,海丰国际,sz
02382,舜宇光学科技,sz
02233,西部水泥,sz
02493,迈威生物-B,sz
00855,中国水务,sz
00914,海螺水泥,sz
00525,广深铁路股份,sz
00267,中信股份,sz
02020,安踏体育,sz
00636,KLN,sz
01898,中煤能源,sz
00363,上海实业控股,sz
03888,金山软件,sz
01157,中联重科,sz
01972,太古地产,sz
00020,商汤-W,sz
00322,康师傅控股,sz
02600,中国铝业,sz
02423,贝壳-W,sz
01788,国泰君安国际,sz
02880,辽港股份,sz
01030,新城发展,sz
00588,北京北辰实业股份,sz
02669,中海物业,sz
02026,小马智行-W,sz
02419,德康农牧,sz
00604,深圳控股,sz
01929,周大福,sz
02588,中银航空租赁,sz
01196,伟禄科技股份,sz
00874,白云山,sz
01333,博雷顿,sz
03988,中国银行,sz
00152,深圳国际,sz
02171,科济药业-B,sz
03968,招商银行,sz
09995,荣昌生物,sz
09858,优然牧业,sz
00336,华宝国际,sz
02013,微盟集团,sz
01772,赣锋锂业,sz
01033,中石化油服,sz
00257,光大环境,sz
01918,融创中国,sz
02357,中航科工,sz
01658,邮储银行,sz
06198,青岛港,sz
00991,大唐发电,sz
06993,蓝月亮集团,sz
09636,九方智投控股,sz
09699,顺丰同城,sz
01882,海天国际,sz
03288,海天味业,sz
01405,达势股份,sz
03328,交通银行,sz
00220,统一企业中国,sz
02799,中信金融资产,sz
02009,金隅集团,sz
01963,重庆银行,sz
02643,曹操出行,sz
00696,中国民航信息网络,sz
00004,九龙仓集团,sz
01377,鼎泰高科,sz
06655,华新建材,sz
09606,映恩生物-B,sz
06693,赤峰黄金,sz
03877,中国船舶租赁,sz
00667,中国东方教育,sz
01277,力量发展,sz
00819,天能动力,sz
01052,越秀交通基建,sz
01128,永利澳门,sz
01299,友邦保险,sz
01951,锦欣生殖,sz
09926,康方生物,sz
00700,腾讯控股,sz
02356,大新银行集团,sz
01999,敏华控股,sz
03320,华润医药,sz
01070,TCL电子,sz
00440,大新金融,sz
06687,聚水潭,sz
02432,越疆,sz
02698,乐舒适,sz
02601,中国太保,sz
01336,新华保险,sz
01528,红星美凯龙,sz
00144,招商局港口,sz
01109,华润置地,sz
02186,绿叶制药,sz
02525,禾赛-W,sz
03939,万国黄金集团,sz
01579,颐海国际,sz
00800,文远知行-W,sz
02196,复星医药,sz
00013,和黄医药,sz
06936,顺丰控股,sz
01187,可孚医疗,sz
01302,先健科技,sz
01209,华润万象生活,sz
02380,中国电力,sz
01368,特步国际,sz
00631,三一国际,sz
06862,海底捞,sz
02039,中集集团,sz
09987,百胜中国,sz
09981,沃尔核材,sz
06618,京东健康,sz
03868,信义能源,sz
00168,青岛啤酒股份,sz
01316,耐世特,sz
06031,三一重工,sz
09890,贪玩,sz
06185,康希诺生物,sz
01880,中国中免,sz
06196,郑州银行,sz
00241,阿里健康,sz
02570,重塑能源,sz
06855,亚盛医药,sz
09985,卫龙美味,sz
02589,沪上阿姨,sz
03606,福耀玻璃,sz
00012,恒基地产,sz
01339,中国人民保险集团,sz
02232,晶苑国际,sz
00966,中国太平,sz
02727,上海电气,sz
01789,爱康医疗,sz
03311,中国建筑国际,sz
01330,绿色动力环保,sz
02610,南山铝业国际,sz
00506,中国食品,sz
02655,果下科技,sz
01398,工商银行,sz
09868,小鹏集团-W,sz
01928,金沙中国有限公司,sz
09992,泡泡玛特,sz
00939,建设银行,sz
00564,中创智领,sz
02877,神威药业,sz
02208,金风科技,sz
02659,宝济药业-B,sz
09887,维立志博-B,sz
02637,海西新药,sz
06055,中烟香港,sz
01513,丽珠医药,sz
00347,鞍钢股份,sz
02128,中国联塑,sz
01171,兖矿能源,sz
06690,海尔智家,sz
09899,网易云音乐,sz
03896,金山云,sz
00751,创维集团,sz
06979,珍酒李渡,sz
03933,联邦制药,sz
01818,招金矿业,sz
00688,中国海外发展,sz
01066,威高股份,sz
03323,中国建材,sz
03618,重庆农村商业银行,sz
06603,IFBH,sz
00017,新世界发展,sz
09896,名创优品,sz
09993,金辉控股,sz
03993,洛阳钼业,sz
00719,山东新华制药股份,sz
00656,复星国际,sz
01288,农业银行,sz
03317,迅策,sz
02507,西锐,sz
01313,华润建材科技,sz
00038,第一拖拉机股份,sz
03881,希迪智驾,sz
03918,金界控股,sz
00956,新天绿色能源,sz
00027,银河娱乐,sz
03690,美团-W,sz
03692,翰森制药,sz
02665,图达通,sz
00998,中信银行,sz
01988,民生银行,sz
00546,阜丰集团,sz
01099,国药控股,sz
02276,康耐特光学,sz
01860,汇量科技,sz
02333,长城汽车,sz
02367,巨子生物,sz
01908,建发国际集团,sz
02099,中国黄金国际,sz
00081,中国海外宏洋集团,sz
02238,广汽集团,sz
09696,天齐锂业,sz
02155,森松国际,sz
00189,东岳集团,sz
01055,中国南方航空股份,sz
02689,玖龙纸业,sz
00470,先导智能,sz
06681,脑动极光-B,sz
06110,滔搏,sz
06060,众安在线,sz
00917,趣致集团,sz
02580,奥克斯电气,sz
06069,盛业,sz
01384,滴普科技,sz
00317,中船防务,sz
00179,德昌电机控股,sz
02656,健康160,sz
00921,海信家电,sz
02331,李宁,sz
00151,中国旺旺,sz
00293,国泰航空,sz
00123,越秀地产,sz
02015,理想汽车-W,sz
02582,国富氢能,sz
00817,中国金茂,sz
01211,比亚迪股份,sz
06651,五一视界,sz
00297,中化化肥,sz
00780,同程旅行,sz
03296,华勤技术,sz
01114,华晨中国,sz
03931,中创新航,sz
02617,药捷安康-B,sz
00119,保利置业集团,sz
01530,三生制药,sz
06955,博安生物,sz
02328,中国财险,sz
00425,敏实集团,sz
02788,创新实业,sz
01768,鸣鸣很忙,sz
06969,思摩尔国际,sz
09626,哔哩哔哩-W,sz
09863,零跑汽车,sz
01378,中国宏桥,sz
01357,美图公司,sz
01024,快手-W,sz
00960,龙湖集团,sz
00268,金蝶国际,sz
03900,绿城中国,sz
06699,时代天使,sz
02259,紫金黄金国际,sz
00881,中升控股,sz
00175,吉利汽车,sz
02097,蜜雪集团,sz
00460,四环医药,sz
02145,上美股份,sz
01833,平安好医生,sz
01787,山东黄金,sz
02575,轩竹生物-B,sz
02562,狮腾控股,sz
02218,安德利果汁,sz
02590,极智嘉-W,sz
01858,春立医疗,sz
02635,诺比侃,sz
03330,灵宝黄金,sz
01519,极兔速递-W,sz
06181,老铺黄金,sz
00670,中国东方航空股份,sz
02718,明略科技-W,sz
02685,量化派,sz
02648,安井食品,sz
02255,海昌海洋公园,sz
09980,东鹏饮料,sz
02517,锅圈,sz
02587,健康之路,sz
01364,古茗,sz
02477,经纬天地,sz
00753,中国国航,sz
02661,轻松健康,sz
02465,龙蟠科技,sz
01318,毛戈平,sz
02400,心动公司,sz
00537,普源精电,sz
